step	 averageRoadPrice	 maxPrice	 variation
2155	0.0	16.0	0.7446176505727987
2156	0.0	30.0	0.6637725961546925
2157	0.0	1.0	0.6562721000522045
2158	1.0	134.0	0.6562721000522045
2159	0.0	3.0	0.7446176505727987
2160	0.0	1.0	0.674867056948593
2161	0.0	42.0	0.674867056948593
2162	0.0	36.0	0.7379393304639241
2163	1.0	126.0	0.7577977472535625
2164	0.0	46.0	0.6711892799389383
2165	1.0	94.0	0.7446176505727987
2166	0.0	26.0	0.7479344493965092
2167	0.0	26.0	0.7512366043022427
2168	0.0	51.0	0.7479344493965092
2169	1.0	138.0	0.7577977472535625
2170	0.0	6.0	0.7512366043022427
2171	0.0	1.0	0.7577977472535625
2172	0.0	74.0	0.6711892799389383
2173	0.0	12.0	0.674867056948593
2174	0.0	1.0	0.6965260331469924
2175	0.0	1.0	0.7035975447302919
2176	1.0	176.0	0.7209729399901357
2177	0.0	58.0	0.717531522059146
2178	0.0	1.0	0.7071067811865476
2179	0.0	6.0	0.7000707177857035
2180	0.0	33.0	0.6893819875457112
2181	0.0	1.0	0.6785248997671054
2182	0.0	1.0	0.7412860112635673
2183	1.0	200.0	0.674867056948593
2184	0.0	1.0	0.7345774025901148
2185	0.0	1.0	0.6893819875457112
2186	2.0	148.0	1.6410573746614385
2187	1.0	194.0	0.7379393304639241
2188	0.0	56.0	0.7345774025901148
2189	0.0	1.0	0.674867056948593
2190	0.0	1.0	0.7479344493965092
2191	0.0	88.0	0.7412860112635673
2192	0.0	1.0	0.6711892799389383
2193	0.0	56.0	0.7512366043022427
2194	1.0	110.0	0.6371346749780661
2195	1.0	100.0	0.7675343060027279
2196	0.0	12.0	0.65248952041962
2197	1.0	78.0	0.65248952041962
2198	0.0	70.0	0.65248952041962
2199	0.0	1.0	0.6637725961546925
2200	0.0	1.0	0.6711892799389383
2201	1.0	100.0	0.6711892799389383
2202	0.0	84.0	0.7479344493965092
2203	1.0	158.0	0.65248952041962
2204	1.0	166.0	0.644857801502328
2205	0.0	51.0	0.644857801502328
2206	0.0	60.0	0.65248952041962
2207	0.0	38.0	0.7545243075561379
2208	0.0	1.0	0.7643025682552586
2209	0.0	1.0	0.770752493308062
2210	0.0	1.0	0.7675343060027279
2211	0.0	1.0	0.6293167755275526
2212	0.0	48.0	0.6332377902572627
2213	1.0	166.0	0.6214005261193348
2214	0.0	1.0	0.6253711769108735
2215	0.0	1.0	0.6253711769108735
2216	0.0	1.0	0.7866459694094408
2217	2.0	152.0	1.4892353011455974
2218	0.0	10.0	0.6410078697714333
2219	0.0	1.0	0.7803274255651335
2220	0.0	1.0	0.644857801502328
2221	1.0	158.0	0.7545243075561379
2222	0.0	72.0	0.6410078697714333
2223	0.0	54.0	0.644857801502328
2224	0.0	12.0	0.6637725961546925
2225	1.0	138.0	0.6637725961546925
2226	0.0	1.0	0.6711892799389383
2227	0.0	38.0	0.674867056948593
2228	0.0	1.0	0.7379393304639241
2229	0.0	1.0	0.7512366043022427
2230	1.0	94.0	0.7577977472535625
2231	1.0	130.0	0.6600330024752062
2232	0.0	1.0	0.6562721000522045
2233	0.0	1.0	0.6486848843683046
2234	0.0	12.0	0.7643025682552586
2235	0.0	66.0	0.7610571074446905
2236	0.0	1.0	0.65248952041962
2237	0.0	1.0	0.7675343060027279
2238	0.0	94.0	0.6214005261193348
2239	0.0	1.0	0.7278069595002714
2240	1.0	144.0	0.6821631290633241
2241	0.0	1.0	0.7479344493965092
2242	1.0	88.0	0.674867056948593
2243	0.0	70.0	0.6486848843683046
2244	0.0	1.0	0.7643025682552586
2245	0.0	46.0	0.6600330024752062
2246	0.0	1.0	0.7512366043022427
2247	0.0	1.0	0.7610571074446905
2248	0.0	40.0	0.65248952041962
2249	0.0	66.0	0.7643025682552586
2250	0.0	1.0	0.7479344493965092
2251	0.0	28.0	0.7545243075561379
2252	0.0	1.0	0.6637725961546925
2253	0.0	34.0	0.6637725961546925
2254	0.0	1.0	0.7545243075561379
2255	0.0	64.0	0.7545243075561379
2256	0.0	1.0	0.6674912392349772
2257	0.0	1.0	0.65248952041962
2258	0.0	1.0	0.6293167755275526
2259	0.0	56.0	0.7675343060027279
2260	0.0	1.0	0.773957299203321
2261	0.0	64.0	0.6371346749780661
2262	1.0	56.0	0.7643025682552586
2263	0.0	44.0	0.644857801502328
2264	0.0	1.0	0.644857801502328
2265	0.0	34.0	0.7479344493965092
2266	0.0	1.0	0.7577977472535625
2267	0.0	1.0	0.7643025682552586
2268	0.0	54.0	0.644857801502328
2269	1.0	84.0	0.6600330024752062
2270	0.0	1.0	0.7512366043022427
2271	0.0	68.0	0.644857801502328
2272	0.0	54.0	0.65248952041962
2273	0.0	42.0	0.6253711769108735
2274	0.0	70.0	0.6371346749780661
2275	0.0	1.0	0.7803274255651335
2276	1.0	96.0	0.773957299203321
2277	2.0	188.0	1.499174690446463
2278	0.0	1.0	0.7643025682552586
2279	0.0	30.0	0.65248952041962
2280	0.0	1.0	0.7446176505727987
2281	1.0	168.0	0.7610571074446905
2282	0.0	8.0	0.7512366043022427
2283	0.0	1.0	0.7577977472535625
2284	0.0	36.0	0.6332377902572627
2285	0.0	1.0	0.7512366043022427
2286	0.0	42.0	0.6637725961546925
2287	0.0	50.0	0.7675343060027279
2288	0.0	1.0	0.6562721000522045
2289	0.0	24.0	0.7479344493965092
2290	0.0	54.0	0.7675343060027279
2291	0.0	1.0	0.7675343060027279
2292	0.0	1.0	0.6637725961546925
2293	0.0	1.0	0.7412860112635673
2294	0.0	1.0	0.644857801502328
2295	1.0	112.0	0.7446176505727987
2296	1.0	156.0	0.674867056948593
2297	0.0	1.0	0.7512366043022427
2298	1.0	116.0	0.65248952041962
2299	0.0	1.0	0.65248952041962
2300	0.0	58.0	0.7643025682552586
2301	1.0	92.0	0.6562721000522045
2302	0.0	46.0	0.7577977472535625
2303	0.0	6.0	0.7512366043022427
2304	0.0	1.0	0.773957299203321
2305	0.0	1.0	0.7771488892352636
2306	0.0	1.0	0.6332377902572627
2307	0.0	74.0	0.6711892799389383
2308	0.0	1.0	0.7412860112635673
2309	0.0	1.0	0.7512366043022427
2310	1.0	80.0	0.6674912392349772
2311	0.0	28.0	0.65248952041962
2312	0.0	76.0	0.6486848843683046
2313	0.0	36.0	0.6600330024752062
2314	0.0	1.0	0.65248952041962
2315	0.0	39.0	0.7412860112635673
2316	0.0	42.0	0.7643025682552586
2317	0.0	1.0	0.644857801502328
2318	0.0	1.0	0.6562721000522045
2319	0.0	60.0	0.6486848843683046
2320	0.0	1.0	0.6674912392349772
2321	0.0	1.0	0.6637725961546925
2322	1.0	104.0	0.7379393304639241
2323	0.0	50.0	0.7577977472535625
2324	1.0	132.0	0.65248952041962
2325	1.0	130.0	0.7512366043022427
2326	1.0	140.0	0.7610571074446905
2327	0.0	10.0	0.7577977472535625
2328	1.0	208.0	0.7545243075561379
2329	0.0	1.0	0.7479344493965092
2330	0.0	110.0	0.6674912392349772
2331	0.0	1.0	0.7243980088649642
2332	0.0	1.0	0.7479344493965092
2333	0.0	1.0	0.644857801502328
2334	1.0	124.0	0.7610571074446905
2335	0.0	62.0	0.65248952041962
2336	1.0	102.0	0.6410078697714333
2337	0.0	52.0	0.6600330024752062
2338	0.0	1.0	0.7446176505727987
2339	1.0	112.0	0.644857801502328
2340	0.0	1.0	0.65248952041962
2341	1.0	99.0	0.7446176505727987
2342	1.0	208.0	0.674867056948593
2343	0.0	1.0	0.7345774025901148
2344	1.0	120.0	0.6674912392349772
2345	1.0	114.0	0.7412860112635673
2346	0.0	1.0	0.6562721000522045
2347	1.0	206.0	0.7479344493965092
2348	0.0	6.0	0.7379393304639241
2349	0.0	30.0	0.6711892799389383
2350	0.0	92.0	0.6785248997671054
2351	1.0	108.0	0.6821631290633241
2352	0.0	1.0	0.6674912392349772
2353	0.0	1.0	0.7479344493965092
2354	0.0	1.0	0.7412860112635673
2355	1.0	140.0	0.6711892799389383
2356	0.0	1.0	0.7577977472535625
2357	0.0	1.0	0.7675343060027279
2358	0.0	1.0	0.773957299203321
2359	0.0	58.0	0.6600330024752062
2360	0.0	1.0	0.65248952041962
2361	0.0	1.0	0.6410078697714333
2362	0.0	58.0	0.7577977472535625
2363	0.0	42.0	0.7610571074446905
2364	0.0	26.0	0.6562721000522045
2365	0.0	87.0	0.7512366043022427
2366	0.0	1.0	0.7610571074446905
2367	0.0	60.0	0.6562721000522045
2368	0.0	1.0	0.7643025682552586
2369	2.0	184.0	1.6500825061880158
2370	0.0	1.0	0.6637725961546925
2371	1.0	168.0	0.6562721000522045
2372	1.0	104.0	0.7577977472535625
2373	1.0	122.0	0.65248952041962
2374	1.0	260.0	0.6637725961546925
2375	0.0	1.0	0.6674912392349772
2376	0.0	74.0	0.6637725961546925
2377	0.0	1.0	0.674867056948593
2378	0.0	82.0	0.7278069595002714
2379	0.0	52.0	0.7278069595002714
2380	0.0	1.0	0.6711892799389383
2381	0.0	60.0	0.7577977472535625
2382	0.0	1.0	0.7379393304639241
2383	2.0	174.0	1.6319823334318493
2384	1.0	178.0	0.7610571074446905
2385	0.0	1.0	0.6821631290633241
2386	0.0	94.0	0.6821631290633241
2387	0.0	1.0	0.7312000173321488
2388	0.0	1.0	0.7345774025901148
2389	1.0	130.0	0.7446176505727987
2390	0.0	78.0	0.7379393304639241
2391	1.0	144.0	0.7345774025901148
2392	1.0	198.0	0.7345774025901148
2393	0.0	50.0	0.6893819875457112
2394	0.0	68.0	0.6711892799389383
2395	0.0	1.0	0.7512366043022427
2396	0.0	48.0	0.7243980088649642
2397	1.0	168.0	0.7278069595002714
2398	0.0	1.0	0.6965260331469924
2399	0.0	1.0	0.6893819875457112
2400	1.0	114.0	0.7105986877623016
2401	1.0	112.0	0.7071067811865476
2402	1.0	166.0	0.6893819875457112
2403	1.0	170.0	0.7140735186932855
2404	1.0	134.0	0.6893819875457112
2405	0.0	1.0	0.7071067811865476
2406	0.0	1.0	0.7035975447302919
2407	0.0	40.0	0.7071067811865476
2408	0.0	44.0	0.6929632167741518
2409	0.0	1.0	0.7209729399901357
2410	0.0	1.0	0.685782056999868
2411	0.0	1.0	0.7035975447302919
2412	1.0	92.0	0.7071067811865476
2413	0.0	100.0	0.6965260331469924
2414	1.0	178.0	0.7071067811865476
2415	1.0	98.0	0.6929632167741518
2416	0.0	1.0	0.7243980088649642
2417	1.0	90.0	0.7278069595002714
2418	0.0	1.0	0.7312000173321488
2419	0.0	72.0	0.6711892799389383
2420	1.0	120.0	0.6893819875457112
2421	0.0	1.0	0.7278069595002714
2422	0.0	1.0	0.7345774025901148
2423	0.0	88.0	0.6711892799389383
2424	0.0	42.0	0.6711892799389383
2425	1.0	94.0	0.6893819875457112
2426	0.0	8.0	0.7035975447302919
2427	1.0	172.0	0.7035975447302919
2428	0.0	1.0	0.7105986877623016
2429	2.0	178.0	1.5574795582149468
2430	0.0	1.0	0.674867056948593
2431	0.0	1.0	0.6785248997671054
2432	0.0	44.0	0.6600330024752062
2433	1.0	76.0	0.6674912392349772
2434	0.0	1.0	0.6674912392349772
2435	1.0	110.0	0.6674912392349772
2436	1.0	200.0	0.7446176505727987
2437	0.0	1.0	0.7345774025901148
2438	0.0	60.0	0.7545243075561379
2439	0.0	1.0	0.7446176505727987
2440	0.0	48.0	0.7379393304639241
2441	1.0	81.0	0.6785248997671054
2442	1.0	124.0	0.7345774025901148
2443	0.0	84.0	0.7379393304639241
2444	0.0	4.0	0.7278069595002714
2445	1.0	100.0	0.7243980088649642
2446	0.0	22.0	0.6965260331469924
2447	0.0	28.0	0.6965260331469924
2448	0.0	36.0	0.7140735186932855
2449	0.0	1.0	0.7035975447302919
2450	0.0	1.0	0.7209729399901357
2451	1.0	162.0	0.6785248997671054
2452	1.0	108.0	0.685782056999868
2453	1.0	86.0	0.7000707177857035
2454	0.0	14.0	0.7071067811865476
2455	0.0	26.0	0.7000707177857035
2456	1.0	140.0	0.717531522059146
2457	0.0	1.0	0.717531522059146
2458	0.0	1.0	0.6785248997671054
2459	0.0	18.0	0.7479344493965092
2460	1.0	124.0	0.6600330024752062
2461	0.0	34.0	0.7379393304639241
2462	1.0	132.0	0.7577977472535625
2463	0.0	44.0	0.6562721000522045
2464	0.0	96.0	0.6674912392349772
2465	1.0	134.0	0.7379393304639241
2466	0.0	90.0	0.685782056999868
2467	0.0	74.0	0.7312000173321488
2468	1.0	176.0	0.7243980088649642
2469	0.0	14.0	0.7312000173321488
2470	0.0	58.0	0.6929632167741518
2471	1.0	122.0	0.7243980088649642
2472	1.0	200.0	0.7000707177857035
2473	0.0	8.0	0.717531522059146
2474	0.0	1.0	0.7243980088649642
2475	0.0	64.0	0.6821631290633241
2476	0.0	26.0	0.7278069595002714
2477	0.0	1.0	0.7312000173321488
2478	0.0	1.0	0.7000707177857035
2479	1.0	172.0	0.7140735186932855
2480	0.0	20.0	0.6711892799389383
2481	0.0	1.0	0.674867056948593
2482	1.0	118.0	0.7278069595002714
2483	0.0	26.0	0.674867056948593
2484	0.0	1.0	0.7312000173321488
2485	1.0	158.0	0.7035975447302919
2486	0.0	82.0	0.7071067811865476
2487	2.0	202.0	1.5669861341296085
2488	0.0	1.0	0.7140735186932855
2489	1.0	98.0	0.7000707177857035
2490	1.0	120.0	0.6965260331469924
2491	0.0	1.0	0.6965260331469924
2492	0.0	1.0	0.7140735186932855
2493	0.0	1.0	0.6821631290633241
2494	0.0	1.0	0.717531522059146
2495	1.0	208.0	0.7345774025901148
2496	1.0	132.0	0.6893819875457112
2497	0.0	78.0	0.7035975447302919
2498	0.0	6.0	0.7140735186932855
2499	1.0	156.0	0.7243980088649642
2500	1.0	92.0	0.717531522059146
2501	2.0	124.0	1.5764353823901205
2502	1.0	110.0	0.7140735186932855
2503	0.0	20.0	0.7071067811865476
2504	1.0	102.0	0.7209729399901357
2505	1.0	200.0	0.7140735186932855
2506	1.0	178.0	0.7035975447302919
2507	1.0	206.0	0.7000707177857035
2508	0.0	1.0	0.685782056999868
2509	0.0	1.0	0.6965260331469924
2510	1.0	100.0	0.7071067811865476
2511	0.0	1.0	0.7000707177857035
2512	0.0	93.0	0.717531522059146
2513	1.0	90.0	0.7000707177857035
2514	1.0	84.0	0.7105986877623016
2515	1.0	136.0	0.6929632167741518
2516	1.0	126.0	0.6821631290633241
2517	0.0	1.0	0.6893819875457112
2518	1.0	168.0	0.7243980088649642
2519	1.0	90.0	0.6929632167741518
2520	0.0	1.0	0.7209729399901357
2521	1.0	108.0	0.7105986877623016
2522	0.0	1.0	0.7000707177857035
2523	1.0	152.0	0.6965260331469924
2524	0.0	12.0	0.7243980088649642
2525	0.0	1.0	0.7000707177857035
2526	0.0	1.0	0.7000707177857035
2527	1.0	118.0	0.6965260331469924
2528	1.0	188.0	0.7071067811865476
2529	1.0	118.0	0.7105986877623016
2530	1.0	136.0	0.6929632167741518
2531	0.0	1.0	0.685782056999868
2532	0.0	1.0	0.7035975447302919
2533	0.0	1.0	0.685782056999868
2534	0.0	1.0	0.7278069595002714
2535	0.0	1.0	0.7278069595002714
2536	0.0	1.0	0.7035975447302919
2537	0.0	1.0	0.7071067811865476
2538	1.0	110.0	0.6965260331469924
2539	0.0	1.0	0.6929632167741518
2540	0.0	92.0	0.7000707177857035
2541	0.0	1.0	0.6965260331469924
2542	1.0	90.0	0.717531522059146
2543	1.0	118.0	0.7000707177857035
2544	0.0	10.0	0.717531522059146
2545	1.0	110.0	0.7035975447302919
2546	2.0	218.0	1.5669861341296085
2547	0.0	51.0	0.6929632167741518
2548	0.0	60.0	0.6929632167741518
2549	0.0	102.0	0.6965260331469924
2550	0.0	4.0	0.6893819875457112
2551	0.0	1.0	0.7140735186932855
2552	1.0	120.0	0.7209729399901357
2553	0.0	54.0	0.7209729399901357
2554	0.0	52.0	0.7140735186932855
2555	0.0	1.0	0.7071067811865476
2556	0.0	1.0	0.7140735186932855
2557	0.0	1.0	0.7105986877623016
2558	1.0	102.0	0.6929632167741518
2559	0.0	1.0	0.7140735186932855
2560	0.0	28.0	0.6893819875457112
2561	0.0	20.0	0.7209729399901357
2562	1.0	78.0	0.7140735186932855
2563	0.0	1.0	0.717531522059146
2564	0.0	36.0	0.7000707177857035
2565	0.0	2.0	0.7209729399901357
2566	0.0	1.0	0.7140735186932855
2567	1.0	176.0	0.6965260331469924
2568	0.0	1.0	0.7140735186932855
2569	0.0	1.0	0.7209729399901357
2570	0.0	80.0	0.685782056999868
2571	1.0	90.0	0.685782056999868
2572	0.0	20.0	0.7071067811865476
2573	0.0	1.0	0.7140735186932855
2574	0.0	1.0	0.7105986877623016
2575	0.0	1.0	0.7000707177857035
2576	0.0	1.0	0.7000707177857035
2577	0.0	1.0	0.7071067811865476
2578	0.0	1.0	0.7140735186932855
2579	0.0	1.0	0.7035975447302919
2580	0.0	1.0	0.7140735186932855
2581	0.0	1.0	0.7035975447302919
2582	0.0	1.0	0.717531522059146
2583	1.0	90.0	0.6965260331469924
2584	0.0	1.0	0.7105986877623016
2585	0.0	1.0	0.7140735186932855
2586	0.0	56.0	0.7345774025901148
2587	0.0	1.0	0.7379393304639241
2588	0.0	1.0	0.7412860112635673
2589	0.0	18.0	0.7446176505727987
2590	0.0	1.0	0.6674912392349772
2591	0.0	4.0	0.7412860112635673
2592	0.0	1.0	0.7545243075561379
2593	0.0	1.0	0.6674912392349772
2594	0.0	80.0	0.6711892799389383
2595	0.0	12.0	0.717531522059146
2596	0.0	1.0	0.7035975447302919
2597	0.0	8.0	0.717531522059146
2598	0.0	1.0	0.7209729399901357
2599	0.0	1.0	0.7105986877623016
2600	0.0	20.0	0.6893819875457112
2601	0.0	1.0	0.7243980088649642
2602	0.0	1.0	0.7345774025901148
2603	0.0	70.0	0.7278069595002714
2604	0.0	36.0	0.7312000173321488
2605	0.0	1.0	0.6929632167741518
2606	0.0	66.0	0.6929632167741518
2607	0.0	16.0	0.685782056999868
2608	0.0	1.0	0.6785248997671054
2609	0.0	1.0	0.674867056948593
2610	0.0	22.0	0.6929632167741518
2611	0.0	32.0	0.7071067811865476
2612	0.0	26.0	0.7035975447302919
2613	0.0	28.0	0.6893819875457112
2614	0.0	24.0	0.7209729399901357
2615	0.0	96.0	0.6821631290633241
2616	1.0	136.0	0.7345774025901148
2617	0.0	1.0	0.7312000173321488
2618	0.0	1.0	0.7479344493965092
2619	0.0	1.0	0.6600330024752062
2620	0.0	1.0	0.6637725961546925
2621	0.0	40.0	0.6562721000522045
2622	1.0	76.0	0.7545243075561379
2623	0.0	1.0	0.6410078697714333
2624	0.0	1.0	0.6600330024752062
2625	1.0	128.0	0.65248952041962
2626	0.0	1.0	0.7643025682552586
2627	0.0	50.0	0.6486848843683046
2628	0.0	1.0	0.7577977472535625
2629	1.0	158.0	0.7545243075561379
2630	0.0	1.0	0.644857801502328
2631	0.0	1.0	0.7545243075561379
2632	0.0	1.0	0.6410078697714333
2633	0.0	1.0	0.7512366043022427
2634	1.0	164.0	0.7577977472535625
2635	0.0	1.0	0.6486848843683046
2636	0.0	18.0	0.7512366043022427
2637	1.0	164.0	0.7512366043022427
2638	0.0	1.0	0.6637725961546925
2639	0.0	28.0	0.7446176505727987
2640	0.0	1.0	0.7577977472535625
2641	2.0	202.0	1.5090486151122757
2642	0.0	1.0	0.6410078697714333
2643	0.0	1.0	0.7803274255651335
2644	0.0	1.0	0.7803274255651335
2645	0.0	93.0	0.644857801502328
2646	1.0	135.0	0.770752493308062
2647	1.0	156.0	0.65248952041962
2648	0.0	18.0	0.644857801502328
2649	0.0	28.0	0.7577977472535625
2650	0.0	56.0	0.65248952041962
2651	0.0	1.0	0.6785248997671054
2652	0.0	1.0	0.6674912392349772
2653	0.0	112.0	0.6600330024752062
2654	0.0	30.0	0.773957299203321
2655	0.0	1.0	0.6486848843683046
2656	0.0	1.0	0.7345774025901148
2657	0.0	1.0	0.674867056948593
2658	0.0	1.0	0.65248952041962
2659	0.0	1.0	0.6637725961546925
2660	1.0	93.0	0.6562721000522045
2661	1.0	112.0	0.644857801502328
2662	0.0	1.0	0.644857801502328
2663	0.0	1.0	0.7675343060027279
2664	0.0	1.0	0.6371346749780661
2665	0.0	1.0	0.770752493308062
2666	1.0	116.0	0.644857801502328
2667	0.0	1.0	0.6332377902572627
2668	0.0	1.0	0.6371346749780661
2669	0.0	18.0	0.6410078697714333
2670	0.0	96.0	0.6674912392349772
2671	0.0	18.0	0.6600330024752062
2672	1.0	158.0	0.7545243075561379
2673	1.0	162.0	0.7675343060027279
2674	0.0	60.0	0.7446176505727987
2675	0.0	34.0	0.65248952041962
2676	0.0	1.0	0.7577977472535625
2677	0.0	6.0	0.65248952041962
2678	1.0	164.0	0.770752493308062
2679	1.0	204.0	0.6293167755275526
2680	0.0	1.0	0.6371346749780661
2681	0.0	1.0	0.7675343060027279
2682	0.0	1.0	0.6371346749780661
2683	0.0	38.0	0.7643025682552586
2684	1.0	140.0	0.6486848843683046
2685	0.0	1.0	0.7577977472535625
2686	0.0	1.0	0.644857801502328
2687	0.0	1.0	0.7512366043022427
2688	1.0	112.0	0.7412860112635673
2689	1.0	94.0	0.674867056948593
2690	1.0	160.0	0.7479344493965092
2691	0.0	90.0	0.6674912392349772
2692	0.0	44.0	0.7446176505727987
2693	0.0	1.0	0.6562721000522045
2694	0.0	46.0	0.6785248997671054
2695	0.0	1.0	0.7577977472535625
2696	0.0	12.0	0.6637725961546925
2697	0.0	1.0	0.644857801502328
2698	0.0	38.0	0.65248952041962
2699	0.0	24.0	0.7577977472535625
2700	0.0	1.0	0.6486848843683046
2701	0.0	1.0	0.6332377902572627
2702	0.0	42.0	0.6711892799389383
2703	1.0	160.0	0.65248952041962
2704	0.0	1.0	0.7545243075561379
2705	1.0	200.0	0.6674912392349772
2706	0.0	1.0	0.7379393304639241
2707	0.0	1.0	0.7345774025901148
2708	0.0	1.0	0.7412860112635673
2709	0.0	22.0	0.7412860112635673
2710	0.0	1.0	0.7545243075561379
2711	0.0	1.0	0.7512366043022427
2712	0.0	1.0	0.6711892799389383
2713	0.0	60.0	0.6674912392349772
2714	0.0	87.0	0.7412860112635673
2715	0.0	1.0	0.674867056948593
2716	1.0	156.0	0.7643025682552586
2717	0.0	62.0	0.7675343060027279
2718	1.0	134.0	0.6562721000522045
2719	0.0	1.0	0.6486848843683046
2720	0.0	1.0	0.7577977472535625
2721	1.0	96.0	0.6332377902572627
2722	0.0	76.0	0.7675343060027279
2723	1.0	138.0	0.7577977472535625
2724	1.0	152.0	0.6486848843683046
2725	0.0	50.0	0.6600330024752062
2726	1.0	124.0	0.7577977472535625
2727	0.0	38.0	0.7446176505727987
2728	0.0	58.0	0.6711892799389383
2729	0.0	60.0	0.7446176505727987
2730	0.0	1.0	0.6785248997671054
2731	0.0	58.0	0.7312000173321488
2732	0.0	1.0	0.685782056999868
2733	0.0	1.0	0.674867056948593
2734	0.0	1.0	0.6674912392349772
2735	0.0	1.0	0.7479344493965092
2736	1.0	74.0	0.7446176505727987
2737	0.0	1.0	0.7446176505727987
2738	0.0	1.0	0.674867056948593
2739	0.0	24.0	0.7479344493965092
2740	1.0	164.0	0.674867056948593
2741	0.0	52.0	0.7345774025901148
2742	0.0	1.0	0.6711892799389383
2743	1.0	136.0	0.7379393304639241
2744	1.0	114.0	0.6486848843683046
2745	1.0	69.0	0.6600330024752062
2746	1.0	96.0	0.674867056948593
2747	1.0	134.0	0.7446176505727987
2748	0.0	1.0	0.6785248997671054
2749	1.0	162.0	0.7412860112635673
2750	0.0	40.0	0.7512366043022427
2751	1.0	93.0	0.674867056948593
2752	0.0	1.0	0.6562721000522045
2753	1.0	92.0	0.6562721000522045
2754	1.0	148.0	0.7545243075561379
2755	0.0	1.0	0.6674912392349772
2756	1.0	158.0	0.6562721000522045
2757	0.0	6.0	0.6637725961546925
2758	1.0	162.0	0.7512366043022427
2759	0.0	1.0	0.65248952041962
2760	0.0	14.0	0.6785248997671054
2761	1.0	144.0	0.7345774025901148
2762	0.0	1.0	0.6893819875457112
2763	0.0	58.0	0.7278069595002714
2764	0.0	64.0	0.6893819875457112
2765	1.0	134.0	0.685782056999868
2766	0.0	64.0	0.6674912392349772
2767	0.0	1.0	0.6821631290633241
2768	0.0	1.0	0.7412860112635673
2769	1.0	134.0	0.674867056948593
2770	0.0	1.0	0.7446176505727987
2771	1.0	100.0	0.6674912392349772
2772	0.0	1.0	0.7512366043022427
2773	0.0	93.0	0.6562721000522045
2774	1.0	114.0	0.65248952041962
2775	1.0	96.0	0.6562721000522045
2776	0.0	26.0	0.7479344493965092
2777	1.0	76.0	0.6785248997671054
2778	0.0	1.0	0.6785248997671054
2779	0.0	1.0	0.7278069595002714
2780	2.0	212.0	1.6274258359400433
2781	1.0	66.0	0.6711892799389383
2782	0.0	44.0	0.6486848843683046
2783	1.0	84.0	0.6600330024752062
2784	1.0	162.0	0.6674912392349772
2785	1.0	196.0	0.6711892799389383
2786	1.0	80.0	0.7278069595002714
2787	0.0	50.0	0.6785248997671054
2788	0.0	72.0	0.6821631290633241
2789	0.0	1.0	0.7479344493965092
2790	0.0	1.0	0.7379393304639241
2791	1.0	174.0	0.7209729399901357
2792	1.0	81.0	0.7479344493965092
2793	0.0	1.0	0.685782056999868
2794	2.0	144.0	1.547914598406642
2795	1.0	152.0	0.7379393304639241
2796	1.0	158.0	0.685782056999868
2797	1.0	196.0	0.7312000173321488
2798	0.0	36.0	0.7446176505727987
2799	2.0	168.0	1.547914598406642
2800	1.0	130.0	0.6785248997671054
2801	0.0	74.0	0.685782056999868
2802	0.0	10.0	0.6893819875457112
2803	0.0	1.0	0.7345774025901148
2804	0.0	1.0	0.6821631290633241
2805	0.0	8.0	0.7379393304639241
2806	1.0	122.0	0.7345774025901148
2807	1.0	152.0	0.7345774025901148
2808	0.0	96.0	0.6965260331469924
2809	1.0	136.0	0.717531522059146
2810	0.0	60.0	0.717531522059146
2811	0.0	72.0	0.717531522059146
2812	1.0	126.0	0.6821631290633241
2813	0.0	96.0	0.6929632167741518
2814	1.0	158.0	0.7312000173321488
2815	1.0	144.0	0.7312000173321488
2816	1.0	156.0	0.6929632167741518
2817	0.0	62.0	0.7243980088649642
2818	1.0	128.0	0.7345774025901148
2819	0.0	1.0	0.7000707177857035
2820	0.0	72.0	0.7140735186932855
2821	0.0	1.0	0.7071067811865476
2822	1.0	110.0	0.7105986877623016
2823	0.0	1.0	0.7140735186932855
2824	0.0	72.0	0.6929632167741518
2825	0.0	10.0	0.7035975447302919
2826	0.0	18.0	0.7140735186932855
2827	0.0	12.0	0.7140735186932855
2828	0.0	12.0	0.6929632167741518
2829	0.0	1.0	0.6893819875457112
2830	1.0	164.0	0.7312000173321488
2831	0.0	12.0	0.6965260331469924
2832	0.0	15.0	0.7000707177857035
2833	1.0	130.0	0.7140735186932855
2834	1.0	80.0	0.7278069595002714
2835	1.0	140.0	0.6965260331469924
2836	0.0	1.0	0.6893819875457112
2837	0.0	66.0	0.7035975447302919
2838	0.0	36.0	0.7035975447302919
2839	0.0	6.0	0.7071067811865476
2840	1.0	156.0	0.7000707177857035
2841	0.0	1.0	0.7140735186932855
2842	0.0	78.0	0.7209729399901357
2843	0.0	32.0	0.7000707177857035
2844	0.0	22.0	0.7140735186932855
2845	1.0	146.0	0.7140735186932855
2846	1.0	180.0	0.7071067811865476
2847	0.0	40.0	0.7105986877623016
2848	1.0	122.0	0.7035975447302919
2849	0.0	8.0	0.717531522059146
2850	0.0	8.0	0.685782056999868
2851	0.0	28.0	0.6821631290633241
2852	0.0	66.0	0.7209729399901357
2853	1.0	166.0	0.7140735186932855
2854	0.0	15.0	0.6965260331469924
2855	1.0	104.0	0.7035975447302919
2856	0.0	38.0	0.717531522059146
2857	0.0	1.0	0.7000707177857035
2858	0.0	82.0	0.7071067811865476
